rank,content_id,priority_score,decline_probability,business_value_score,archetype,recommended_action,reason_codes,content_type,main_intent,days_since_last_update,impressions_90d,clicks_90d,ctr,engagement_rate
5140,content_2da6ae9d0882,0.2706674716316285,0.3856198750589821,0.002445196967803605,low_priority,No immediate action,monitor,keyword article,informational,20,297,1,0.34,0.0
5141,content_d41fcbf17a8a,0.2706041549041543,0.37943571138923926,0.01666385643895608,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,informational,25,6699,21,0.31,11.76
5142,content_671f4a1e9081,0.2705962067172578,0.38438236311847085,0.005095175114427612,high_value_monitor,Monitor performance,high_value_page,keyword article,informational,22,843,5,0.59,0.0
5143,content_4ef8621d34cd,0.2703455616352861,0.38620571009269467,5.215234666244297e-06,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,20,10,0,0.0,0.0
5144,content_865f992b7cbc,0.2703293218389864,0.3859414355096034,0.0005677232742133522,low_priority,No immediate action,below_typical_ctr,keyword article,informational,22,314,0,0.0,0.0
5145,content_cc6d62e31116,0.27030279933535034,0.37900997292319494,0.016652727630379706,high_value_monitor,Monitor performance,high_value_page | below_typical_ctr,keyword article,transactional,20,16711,4,0.02,0.0
5146,content_4baabeaad579,0.2702702821592062,0.37892790604788007,0.016735826418967027,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,transactional,25,11747,20,0.17,5.41
5147,content_3446a7e3222d,0.27023904725919956,0.38508653071959215,0.002261585851616933,low_priority,No immediate action,monitor,keyword article,informational,13,2467,3,0.12,0.0
5148,content_28aba8137d93,0.27019414000177316,0.38332188664607125,0.006229397831744367,high_value_monitor,Monitor performance,high_value_page,keyword article,informational,20,2877,6,0.21,10.0
5149,content_88ae1c300a05,0.27014381709183805,0.38548310874490666,0.0010188032346781337,low_priority,No immediate action,monitor,keyword article,informational,13,169,1,0.59,0.0
5150,content_b11fca347f8e,0.2701240886521424,0.34697328849044295,0.09080928902944102,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,informational,104,14888,246,1.65,2.53
5151,content_dcd0ea5b0fea,0.2700943019332044,0.383571888878164,0.00531326572829848,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,transactional,25,4553,5,0.11,0.0
5152,content_261dc1c0fb9c,0.26995869680595336,0.3741468039634133,0.026853113438546905,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,informational,25,20302,43,0.21,10.87
5153,content_5fdeff6c4d42,0.2699447177419036,0.3856295991361803,1.3327821924846536e-05,low_priority,No immediate action,below_typical_ctr,keyword article,informational,20,24,0,0.0,0.0
5154,content_972356a4c7c6,0.2699422488739475,0.3850775519094853,0.0012932084576928041,low_priority,No immediate action,monitor,keyword article,commercial,13,1976,1,0.05,0.0
5155,content_a2713a5c710c,0.2698874539354955,0.374683025475025,0.025364453676593395,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,informational,25,17733,43,0.24,8.7
5156,content_c94b98f60924,0.2698280457423858,0.3825381859560279,0.006837718577220929,high_value_monitor,Monitor performance,high_value_page,keyword article,informational,13,3720,12,0.32,18.75
5157,content_51358c64f062,0.2696985818025438,0.3786945303006915,0.01537470197353256,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,informational,25,10088,29,0.29,7.14
5158,content_d885bca1f73f,0.26954346100640086,0.37568711299847635,0.021874939691558164,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,informational,25,22926,11,0.05,2.7
5159,content_ec622168ff02,0.26953574035661937,0.3849682685804709,0.0001931745009658725,low_priority,No immediate action,below_typical_ctr,keyword article,transactional,20,1,0,0.0,0.0
5160,content_9be6f1d355a0,0.26947371057266223,0.38496045691916847,4.635764147772708e-06,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,22,9,0,0.0,0.0
5161,content_3792eaf3d449,0.2694433548745585,0.38491907839222644,0.0,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,20,1,0,0.0,0.0
5162,content_c4fc2f43eaa0,0.2694209248072913,0.38454355737934826,0.000801448805825259,low_priority,No immediate action,monitor,keyword article,informational,13,794,1,0.13,0.0
5163,content_219b8e3014a4,0.26940359190741625,0.38485258871764305,2.259935022039195e-05,low_priority,No immediate action,below_typical_ctr,keyword article,transactional,20,40,0,0.0,0.0
5164,content_40dceebf439d,0.2693956228294398,0.3848476612777396,7.533116740130651e-06,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,22,14,0,0.0,0.0
5165,content_51295f0b7748,0.2693919944758459,0.38338365918549067,0.0034114434866747267,low_priority,No immediate action,monitor,keyword article,informational,7,1271,5,0.39,0.0
5166,content_28789a01958b,0.26931159376116115,0.38376967435898945,0.0022427390328952097,low_priority,No immediate action,monitor,keyword article,informational,7,691,2,0.29,11.11
5167,content_0d5a75339f4b,0.26915970171769255,0.37678179050075067,0.018041494557223557,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,informational,25,21541,14,0.06,0.0
5168,content_0663ba1a1822,0.26905111367254436,0.38422072701703436,0.0003220158687344219,low_priority,No immediate action,monitor,keyword article,informational,13,300,1,0.33,0.0
5169,content_023735e65055,0.26892236861134683,0.38388589728851097,0.0006741350312972909,low_priority,No immediate action,below_typical_ctr,keyword article,informational,13,831,0,0.0,0.0
5170,content_cb366b057a5d,0.2689188687869847,0.38098911801626345,0.007421620585334311,high_value_monitor,Monitor performance,high_value_page,keyword article,informational,20,4011,7,0.17,0.0
5171,content_d2addcc965fe,0.26890052642638285,0.3777310069579247,0.014962738519451933,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,transactional,25,16408,12,0.07,5.0
5172,content_6e6e8c6fcd2a,0.26888584629245005,0.38403795208344343,0.0001975994467988117,low_priority,No immediate action,below_typical_ctr,keyword article,informational,22,342,0,0.0,0.0
5173,content_1559ee264f78,0.2688152587064938,0.3776675411286941,0.01482659972135987,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,informational,25,9299,18,0.19,0.0
5174,content_c745b79afd66,0.26878694125345115,0.38249560973757224,0.0034667147905020563,low_priority,No immediate action,monitor,keyword article,informational,14,4290,4,0.09,0.0
5175,content_dd94b99988db,0.26877465605100953,0.3839635460140772,5.794705184715885e-07,low_priority,No immediate action,below_typical_ctr,keyword article,informational,20,2,0,0.0,0.0
5176,content_087ef0b1b2ef,0.26871666329666727,0.3838804508776517,1.158941036943177e-06,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,20,3,0,0.0,0.0
5177,content_15727c386643,0.26870384351167687,0.3836956557280837,0.00038961500672774103,low_priority,No immediate action,below_typical_ctr,keyword article,informational,13,340,0,0.0,0.0
5178,content_dceedb71df1d,0.2686596589678452,0.383753320732735,0.00010778151643571547,low_priority,No immediate action,below_typical_ctr,keyword article,informational,22,187,0,0.0,0.0
5179,content_00629d85f855,0.2686421644453841,0.3830349154813059,0.001725745361566495,low_priority,No immediate action,monitor,keyword article,informational,7,1799,2,0.11,0.0
5180,content_c28b943f0ebe,0.26860365413758625,0.38371925756632963,5.794705184715885e-07,low_priority,No immediate action,below_typical_ctr,keyword article,transactional,20,2,0,0.0,0.0
5181,content_2e3ed35f801f,0.2684801922287639,0.37835250221952343,0.012111468916991708,high_value_monitor,Monitor performance,high_value_page,keyword article,informational,7,7587,22,0.29,4.17
5182,content_010b9063e59e,0.26822544175373664,0.38218709862892525,0.002314909044963296,low_priority,No immediate action,monitor,keyword article,informational,7,2149,2,0.09,0.0
5183,content_8eb23fb822ff,0.26821999056084656,0.37561341700681444,0.01763532885358824,high_value_monitor,Monitor performance,high_value_page,keyword article,informational,13,6985,42,0.6,7.69
5184,content_f723386d3487,0.2681414824103738,0.38255664373493864,0.001172772653055795,low_priority,No immediate action,monitor,keyword article,informational,13,178,2,1.12,0.0
5185,content_e5087c1ca2c9,0.2681360266937363,0.3821662987562901,0.002065391881110828,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,22,565,0,0.0,0.0
5186,content_6dd6d7779405,0.26813248609966955,0.38233497444414855,0.0016600132958853198,low_priority,No immediate action,monitor,keyword article,informational,7,2609,1,0.04,0.0
5187,content_79fdc2a90e0a,0.26799263374155124,0.38217148859476224,0.0015753057507256923,low_priority,No immediate action,monitor,keyword article,informational,13,796,1,0.13,0.0
5188,content_e4c42aeed9d3,0.26792614059726283,0.38265319464881997,0.00022968114362958256,low_priority,No immediate action,below_typical_ctr,keyword article,informational,20,64,0,0.0,0.0
5189,content_f8c66e2fcefd,0.26792053853119135,0.3807688456067654,0.004607822021518625,high_value_monitor,Monitor performance,high_value_page,keyword article,transactional,20,3439,2,0.06,0.0
5190,content_5aec55001b8d,0.267814684652951,0.3756632071627266,0.0161681321301414,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,informational,25,5323,49,0.92,0.0
5191,content_cec54301f09f,0.26780254925901636,0.3825696067908493,1.2748351406374948e-05,low_priority,No immediate action,below_typical_ctr,keyword article,informational,22,23,0,0.0,0.0
5192,content_3283dafb666d,0.26771081360051696,0.381578164913625,0.0020203272032648955,low_priority,No immediate action,monitor,keyword article,informational,13,1974,2,0.1,0.0
5193,content_4256c8b36a67,0.26769812807900434,0.3823413697723225,0.0001972307945951736,low_priority,No immediate action,below_typical_ctr,keyword article,informational,20,8,0,0.0,0.0
5194,content_a176eeb31e60,0.26762948420674015,0.3794763299854728,0.006653510723030686,high_value_monitor,Monitor performance,high_value_page,keyword article,transactional,13,5659,11,0.19,0.0
5195,content_b26ac45aca5d,0.26755451770628363,0.38074507373669714,0.0034432203019855835,low_priority,No immediate action,monitor,keyword article,informational,7,2916,4,0.14,14.29
5196,content_0969af623440,0.26754206895962895,0.3793790520320508,0.006589108457311518,high_value_monitor,Monitor performance,high_value_page,keyword article,informational,20,3061,9,0.29,5.26
5197,content_f0eab88acf23,0.26754049306159355,0.3820276809972027,0.0004037212118389159,low_priority,No immediate action,monitor,keyword article,informational,13,441,1,0.23,0.0
5198,content_0a38b4739f62,0.2675387690162121,0.38122142187649205,0.00227924567555892,low_priority,No immediate action,monitor,keyword article,informational,7,754,2,0.27,0.0
5199,content_d21cea57447c,0.2674595433477345,0.3640312678906443,0.042125519414278265,high_value_monitor,Monitor performance,high_value_page,keyword article,informational,14,25852,76,0.29,2.41
5200,content_3ed23197a086,0.26742521761268406,0.38170778646702713,0.0007658902858836587,low_priority,No immediate action,monitor,keyword article,commercial,13,1066,1,0.09,0.0
5201,content_920a46c32b74,0.2673420312389797,0.3772106138270454,0.010982005200159883,high_value_monitor,Monitor performance,high_value_page,keyword article,transactional,20,3791,24,0.63,14.29
5202,content_b300e6b84a9f,0.26726629524326123,0.38147560181671764,0.0007779132385297342,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,20,10,0,0.0,0.0
5203,content_379411b9a6c3,0.26715464291959734,0.3813349101391243,0.0007340194073677213,low_priority,No immediate action,monitor,keyword article,commercial,20,1011,1,0.1,0.0
5204,content_283fb243c9b8,0.26713814047491513,0.3814366588439412,0.0004415976138544026,low_priority,No immediate action,monitor,keyword article,transactional,20,173,1,0.58,0.0
5205,content_3ba982075eba,0.26710161527799925,0.3795521761268678,0.0047169732973061165,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,transactional,25,3294,2,0.06,7.14
5206,content_ba511b2a223a,0.2669978233114799,0.38133944432309735,0.00020070761770600316,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,20,14,0,0.0,0.0
5207,content_44a91994cce7,0.26697841755971163,0.37826668873048624,0.007305784827904144,high_value_monitor,Monitor performance,high_value_page,keyword article,informational,20,3451,11,0.32,20.0
5208,content_f8f3899a82eb,0.2669184593734685,0.37941141857213206,0.004434887909920206,high_value_monitor,Monitor performance,high_value_page | content_stale | below_typical_ctr,keyword article,informational,25,4064,1,0.02,0.0
5209,content_406db3266689,0.2669002168758759,0.38021430449841737,0.002500679089945767,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,7,2983,0,0.0,0.0
5210,content_5c760dfcec68,0.2668941454699017,0.38117742582839936,0.00023315796674041212,low_priority,No immediate action,below_typical_ctr,keyword article,informational,20,70,0,0.0,0.0
5211,content_5e27752e101e,0.26687610766465353,0.3799470685378762,0.003043865627134005,low_priority,No immediate action,monitor,keyword article,informational,13,1200,8,0.67,42.86
5212,content_dbc44237b6c2,0.2668753685433824,0.38113942614480134,0.0002592341400716336,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,20,115,0,0.0,0.0
5213,content_d96e16834162,0.2668680935181358,0.3728679718695713,0.01953504403145294,high_value_monitor,Monitor performance,high_value_page,keyword article,informational,20,9930,42,0.42,2.5
5214,content_895ea7bfb9e6,0.2668660114315813,0.38086893192582855,0.0008591969450045613,low_priority,No immediate action,below_typical_ctr,keyword article,informational,13,817,0,0.0,0.0
5215,content_5825f1c45ece,0.26684445932710726,0.3776719907675391,0.008246885966099606,high_value_monitor,Monitor performance,high_value_page,keyword article,transactional,7,2508,21,0.84,10.0
5216,content_12ef84e911f0,0.2668162349694064,0.37792379937394943,0.007565251358806001,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,transactional,25,9746,9,0.09,0.0
5217,content_d9b22972eaae,0.2668141344010472,0.3801980648572073,0.0022516300033401404,low_priority,No immediate action,monitor,keyword article,informational,13,783,3,0.38,12.5
5218,content_84e9d43ca93e,0.2668108791799341,0.38115815048396945,5.794705184715885e-07,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,20,2,0,0.0,0.0
5219,content_d9177ef7753c,0.26679601106363177,0.3809898000184303,0.0003438368357684855,low_priority,No immediate action,below_typical_ctr,keyword article,informational,13,261,0,0.0,0.0
5220,content_5450f0a658b5,0.2667687926028489,0.3801336346574156,0.0022508278088598584,low_priority,No immediate action,monitor,keyword article,informational,13,1525,4,0.26,20.0
5221,content_55f5054a6267,0.26670533427136617,0.380885683234279,0.00028452002456955,low_priority,No immediate action,below_typical_ctr,keyword article,informational,13,492,0,0.0,0.0
5222,content_d9878c9ba883,0.26670362933117375,0.3808934297302573,0.00026076173331221486,low_priority,No immediate action,below_typical_ctr,keyword article,informational,13,451,0,0.0,0.0
5223,content_f04ac0af071c,0.2666633199531566,0.3692618761467205,0.027266688834840846,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,informational,25,30710,39,0.13,5.0
5224,content_5b2b722628c2,0.26664515161242736,0.3805925886876213,0.0007677984369748548,low_priority,No immediate action,below_typical_ctr,keyword article,informational,13,1326,0,0.0,0.0
5225,content_7ca01a22d3f9,0.2666416310430773,0.3799030866286359,0.002364901343440657,low_priority,No immediate action,monitor,keyword article,informational,7,2902,2,0.07,33.33
5226,content_5b10564b32ea,0.2665982772959699,0.37401060423686894,0.01596951443387225,high_value_monitor,Monitor performance,high_value_page,keyword article,informational,14,9371,28,0.3,5.88
5227,content_fb15ed71f582,0.26657488737965707,0.3801646647362357,0.0015320735476402553,low_priority,No immediate action,monitor,keyword article,commercial,7,618,4,0.65,25.0
5228,content_f1c903c71329,0.2665507394713911,0.38023093535189684,0.0012969490835444963,low_priority,No immediate action,monitor,keyword article,transactional,7,649,1,0.15,0.0
5229,content_7a80a53817b0,0.2665200727387535,0.3805346676563155,0.00048601793110885825,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,22,173,0,0.0,0.0
5230,content_91fa6e846341,0.2665078137111515,0.3802207667034795,0.0011775900623863258,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,22,33,0,0.0,0.0
5231,content_abea74cf6a51,0.26649310885725064,0.3805978110800413,0.000248803670739145,low_priority,No immediate action,below_typical_ctr,keyword article,informational,22,97,0,0.0,0.0
5232,content_0bd50f97af71,0.26648354026799675,0.3795180658576933,0.0027363138920381523,low_priority,No immediate action,below_typical_ctr,keyword article,informational,22,56,0,0.0,6.67
5233,content_ac1bd950b003,0.2664678266861244,0.38017516168250276,0.0011507116945748226,low_priority,No immediate action,monitor,keyword article,informational,13,730,1,0.14,0.0
5234,content_21fd653fa525,0.2664334487021819,0.3806177223646409,3.4768231108295312e-06,low_priority,No immediate action,below_typical_ctr,keyword article,transactional,22,7,0,0.0,0.0
5235,content_4a01d23dba2d,0.26637945044010686,0.3797936293535307,0.0017463663087845633,low_priority,No immediate action,below_typical_ctr,keyword article,informational,14,2348,0,0.0,0.0
5236,content_db6479551754,0.26637670200453606,0.375741620780405,0.011191891527508536,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,informational,25,5697,5,0.09,0.0
5237,content_59012b44adb8,0.2663333425387819,0.3726539692345883,0.01825188024856679,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,transactional,25,11363,20,0.18,2.17
5238,content_8b29757eee97,0.26629217896854723,0.3794356120610982,0.002290835085928352,low_priority,No immediate action,monitor,keyword article,informational,13,774,2,0.26,0.0
5239,content_6e73a9ee394d,0.2662837021712246,0.37826166892148955,0.0050017797539397505,high_value_monitor,Monitor performance,high_value_page,keyword article,informational,7,3322,9,0.27,0.0
5240,content_101fe9a1cf14,0.26628274315775274,0.3802804915763552,0.0002879968476803795,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,20,498,0,0.0,0.0
5241,content_f58b02bde09e,0.26626099057281843,0.3802840943354225,0.00020708179340919063,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,20,25,0,0.0,0.0
5242,content_7a09da8ecc46,0.2662595417157579,0.37802865630251925,0.005464941013314758,high_value_monitor,Monitor performance,high_value_page,keyword article,informational,7,1761,13,0.74,0.0
5243,content_3c3acade0e2c,0.26624832149798616,0.38011862451041895,0.0005509478023097515,low_priority,No immediate action,monitor,keyword article,commercial,20,105,2,1.9,0.0
5244,content_5010c493958a,0.26620568792246174,0.37744943162640937,0.006636952613250775,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,informational,25,4067,8,0.2,5.88
5245,content_0e92fbdaf841,0.2661526752112117,0.38013482168372986,0.00019433344200281568,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,20,3,0,0.0,0.0
5246,content_2936b3830f05,0.2661223992078491,0.3800851132931488,0.00020939967548307698,low_priority,No immediate action,below_typical_ctr,keyword article,transactional,22,29,0,0.0,0.0
5247,content_59593c76da44,0.26610264856790283,0.3799768408109702,0.000396200000745762,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,20,18,0,0.0,0.0
5248,content_47e03bf0b0b8,0.2660709574884524,0.37711565895317084,0.006966654070776009,high_value_monitor,Monitor performance,high_value_page,keyword article,commercial,20,4406,5,0.11,5.0
5249,content_f6e5afc1ed34,0.26604055294598505,0.3800574360909628,1.158941036943177e-06,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,20,3,0,0.0,0.0
5250,content_180776016615,0.26599767376695954,0.37946260545441346,0.00124616649623383,low_priority,No immediate action,monitor,keyword article,commercial,22,228,1,0.44,0.0
5251,content_c2bebd7cefa3,0.26594900328332083,0.37933074682300555,0.0013916016907232218,low_priority,No immediate action,monitor,keyword article,informational,13,889,2,0.22,25.0
5252,content_1b36cd795189,0.2658959752318338,0.3790405506947382,0.001891965818390164,low_priority,No immediate action,monitor,keyword article,transactional,13,649,5,0.77,0.0
5253,content_2d6c50388f53,0.2658876012679419,0.37440918635801157,0.012670569391112734,high_value_monitor,Monitor performance,high_value_page,keyword article,informational,7,14736,7,0.05,0.0
5254,content_83c7b7f65e6b,0.26586495491831375,0.37582370438743506,0.009294539490364162,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,transactional,25,4496,19,0.42,14.29
5255,content_d2b6732247d1,0.2658444652721498,0.3795224866698934,0.0005957486774148219,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,22,29,0,0.0,0.0
5256,content_8dff706684ee,0.26582565948135145,0.3796654212547868,0.00019954867666905997,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,20,12,0,0.0,0.0
5257,content_392e98bd3720,0.2658048208740864,0.37805974003921666,0.003876676155449308,high_value_monitor,Monitor performance,high_value_page,keyword article,commercial,7,3254,3,0.09,0.0
5258,content_c47c5ca7b9e0,0.2658000012641369,0.37971379083117973,1.158941036943177e-06,low_priority,No immediate action,below_typical_ctr,keyword article,transactional,20,3,0,0.0,0.0
5259,content_bce4b32775b1,0.2657835816328742,0.37943128818572225,0.000605599676228839,low_priority,No immediate action,below_typical_ctr,keyword article,transactional,22,46,0,0.0,0.0
5260,content_82bd3b63e2f8,0.26576365159819565,0.3786580088207576,0.002343484745551162,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,13,2045,0,0.0,0.0
5261,content_4c049e11ed00,0.2657591763660253,0.3796552212036553,1.7384115554147656e-06,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,20,4,0,0.0,0.0
5262,content_73c2db014054,0.265756790143388,0.3792329904155088,0.0009789895084393754,low_priority,No immediate action,below_typical_ctr,keyword article,informational,22,357,0,0.0,0.0
5263,content_8a8b6089b6da,0.2657403369334459,0.357147348816279,0.05245730920683526,high_value_monitor,Monitor performance,high_value_page,keyword article,informational,14,49356,50,0.1,0.0
5264,content_67e912e3e2b5,0.26571610281961827,0.3788995243535025,0.0016214525738885857,low_priority,No immediate action,monitor,keyword article,informational,13,1209,1,0.08,0.0
5265,content_b3152ebe9e7e,0.26571366704275445,0.3270250002853492,0.12265388947670017,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,informational,25,92629,191,0.21,8.53
5266,content_7ac35f30c3aa,0.2656941420213667,0.3795623149970001,1.7384115554147656e-06,low_priority,No immediate action,below_typical_ctr,keyword article,informational,20,4,0,0.0,0.0
5267,content_9a5a48758da3,0.26564441835399416,0.37908399619348504,0.00095207006184882,low_priority,No immediate action,below_typical_ctr,keyword article,informational,7,1644,0,0.0,0.0
5268,content_3267ef2a83a7,0.26558273158346307,0.37615611767980645,0.007578164025328583,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,informational,25,7408,13,0.18,0.0
5269,content_180d34c3f23b,0.26555688879961103,0.3793568018746198,2.3758291257335133e-05,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,22,42,0,0.0,0.0
5270,content_1f0c90cf2d41,0.26552785059095035,0.37832479015831116,0.0023349916004419447,low_priority,No immediate action,monitor,keyword article,commercial,14,2107,1,0.05,0.0
5271,content_96688198c848,0.2655160090239879,0.37920294755341194,0.00024648578866525865,low_priority,No immediate action,below_typical_ctr,keyword article,transactional,22,93,0,0.0,0.0
5272,content_f7cf83f3d4f3,0.26538025234255097,0.376278970365043,0.006616576956736285,high_value_monitor,Monitor performance,high_value_page,keyword article,commercial,7,1668,25,1.5,0.0
5273,content_d54f809b260c,0.26538003623696577,0.37775228786120885,0.0031781157803985336,low_priority,No immediate action,monitor,keyword article,informational,13,945,6,0.63,10.0
5274,content_42bad293aa25,0.2653798922994933,0.378782975569049,0.00077269800386349,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,20,1,0,0.0,0.0
5275,content_4b70c9928c35,0.2653196063224904,0.37849529245745756,0.0012430053409006095,low_priority,No immediate action,monitor,keyword article,informational,7,1556,1,0.06,0.0
5276,content_d4cd013f21bb,0.2653079366198603,0.37129224218373974,0.018011223637474993,high_value_monitor,Monitor performance,high_value_page,keyword article,informational,13,9764,35,0.36,13.16
5277,content_889c1b421608,0.26529692687132966,0.3776425881445163,0.003157050567227578,low_priority,No immediate action,monitor,keyword article,commercial,22,192,1,0.52,0.0
5278,content_57ca8070379d,0.26528371231423237,0.37897623518845897,1.158941036943177e-06,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,20,3,0,0.0,0.0
5279,content_1cac2e47c58f,0.26522738071034674,0.3786618209421651,0.0005470201694371795,low_priority,No immediate action,below_typical_ctr,keyword article,informational,13,945,0,0.0,0.0
5280,content_b92a65abeeab,0.26516148720808796,0.37397776656700793,0.01125683537060813,high_value_monitor,Monitor performance,high_value_page | below_typical_ctr,keyword article,informational,20,18837,1,0.01,50.0
5281,content_69561a7ae2e1,0.2651384442211625,0.377534007611213,0.0028821296443781587,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,22,641,0,0.0,0.0
5282,content_6659c30f0631,0.26500454975965543,0.37659406149521907,0.004629022376673715,high_value_monitor,Monitor performance,high_value_page,keyword article,informational,13,2012,9,0.45,0.0
5283,content_ee65fbaffa57,0.26498807772589145,0.37056801174171805,0.018634898355629533,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,informational,35,12434,21,0.17,0.0
5284,content_f2ac0b4ca7b0,0.2649461582151972,0.3727530239736219,0.01339680477887282,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,informational,25,9035,25,0.28,0.0
5285,content_0f7afb8f94e5,0.26487879423715066,0.37818734264371645,0.0004921812884972122,low_priority,No immediate action,below_typical_ctr,keyword article,informational,13,517,0,0.0,0.0
5286,content_22a3f0ac2b84,0.26475953357500076,0.3779795378916164,0.0005795235028976175,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,22,1,0,0.0,0.0
5287,content_f8087e7dab5d,0.2647551159158316,0.3778762822411525,0.0008057278234163706,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,20,58,0,0.0,0.0
5288,content_d364fe3caafa,0.26473880288119733,0.3781799123366961,4.288081836689755e-05,low_priority,No immediate action,below_typical_ctr,keyword article,informational,20,75,0,0.0,0.0
5289,content_0a4e3e70597a,0.26457294578616647,0.3670086267592274,0.025556356849024315,high_value_monitor,Monitor performance,high_value_page,keyword article,informational,14,24735,30,0.12,8.33
5290,content_9be26bd0feb2,0.2644959232225505,0.37782201423742373,6.837752117964744e-05,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,22,119,0,0.0,0.0
5291,content_1bc6afcea27b,0.26446418482730283,0.3775417221631043,0.0006165977104328224,low_priority,No immediate action,monitor,keyword article,informational,22,475,1,0.21,0.0
5292,content_4ee813262a51,0.2643965050578847,0.37145177542479346,0.014600874201764204,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,transactional,25,9906,31,0.31,8.7
5293,content_84b504f830bf,0.2643781842990926,0.3668909563195536,0.025181716251350315,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,informational,25,18678,29,0.16,1.89
5294,content_d4c1e7b51c19,0.2643633918982773,0.37424700216509615,0.007968301275699929,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,informational,25,4441,9,0.2,0.0
5295,content_77ac7d024218,0.2643401684936569,0.3741512435633453,0.008114326664384034,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,commercial,25,6383,18,0.28,30.0
5296,content_da45945bccb8,0.26433152362994594,0.3762616346021747,0.0031612646947456833,low_priority,No immediate action,monitor,keyword article,informational,20,866,1,0.12,0.0
5297,content_adaec15ef2e5,0.2643150215088256,0.37696196215613464,0.0014721599984377494,low_priority,No immediate action,monitor,keyword article,transactional,5,618,1,0.16,0.0
5298,content_07915fe7c4d1,0.2642195976783343,0.3769670583791918,0.00114218937633353,low_priority,No immediate action,below_typical_ctr,keyword article,informational,13,972,0,0.0,0.0
5299,content_3f7e05acc03b,0.26418975492903846,0.373595944187184,0.008908646660032282,high_value_monitor,Monitor performance,high_value_page,keyword article,informational,13,4290,25,0.58,6.67
5300,content_193dfde4a2d3,0.2641775017578237,0.3735577741935057,0.00895686607456548,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,informational,25,6557,10,0.15,0.0
5301,content_9c934fa5762a,0.26415928246718245,0.3703309556171172,0.016425378450668097,high_value_monitor,Monitor performance,high_value_page,keyword article,transactional,22,6931,12,0.17,1.79
5302,content_be6ea65f059d,0.2641193334831566,0.37730911169073195,9.850998814017006e-06,low_priority,No immediate action,below_typical_ctr,keyword article,transactional,20,18,0,0.0,0.0
5303,content_584546729bcb,0.26410802611490136,0.36938402160086325,0.018464036647657067,high_value_monitor,Monitor performance,high_value_page,keyword article,transactional,22,8982,32,0.36,0.0
